type, ID, HMMR
digestive_system, WP_003563467.1, GH1
digestive_system, WP_003568422.1, AA3
digestive_system, WP_003660077.1, GH3
digestive_system, WP_003567912.1, GH13
digestive_system, WP_003564136.1, GT4
digestive_system, WP_003568835.1, GH109
digestive_system, WP_003571189.1, GH1
digestive_system, WP_003566159.1, CE10
digestive_system, WP_003564052.1, GT51
digestive_system, WP_003565353.1, CBM50
digestive_system, WP_003657962.1, CBM34-GH13
digestive_system, WP_003566101.1, CE9
digestive_system, WP_003658385.1, GH109
digestive_system, WP_003657968.1, GH13
digestive_system, WP_003566613.1, CBM34-GH13
digestive_system, WP_003568654.1, GH1
digestive_system, WP_003566615.1, GT35
digestive_system, WP_003565161.1, GT28
digestive_system, WP_003564426.1, GH36
digestive_system, WP_003564900.1, GT4
digestive_system, WP_003657964.1, GH65
digestive_system, WP_003589794.1, GH1
digestive_system, WP_003564290.1, GH13
digestive_system, WP_025598699.1, GH38
digestive_system, WP_003566331.1, CE4
digestive_system, WP_003563132.1, CE9
digestive_system, WP_012739602.1, CE14
digestive_system, WP_012740391.1, GH109
digestive_system, WP_012738318.1, GT35
digestive_system, WP_012738399.1, PL1-CBM77
digestive_system, WP_012740848.1, GH95
digestive_system, WP_012739216.1, GH43
digestive_system, WP_012744497.1, CBM50
digestive_system, WP_012740858.1, CBM2-GH5
digestive_system, WP_049777968.1, CBM48-GH13
digestive_system, WP_012738364.1, GT4
digestive_system, WP_012740361.1, CE9
digestive_system, WP_012740325.1, CE10
digestive_system, WP_012744464.1, GH23
digestive_system, WP_012740861.1, GH2
digestive_system, WP_012738484.1, AA6
digestive_system, WP_012738424.1, GT2
digestive_system, WP_012738356.1, GT2
digestive_system, WP_012738420.1, GH25
digestive_system, WP_012739012.1, CBM48-CBM48-GH13
digestive_system, WP_012740598.1, AA6
digestive_system, WP_012738523.1, GT2
digestive_system, WP_012740803.1, GH94
digestive_system, WP_012738365.1, GT4
digestive_system, WP_012738291.1, CE1
digestive_system, WP_012739883.1, GH43
digestive_system, WP_041688286.1, GH2
digestive_system, WP_012739417.1, AA6
digestive_system, WP_012740724.1, CE1
digestive_system, WP_012739481.1, PL1-PL9
digestive_system, WP_012738401.1, GT4
digestive_system, WP_012738693.1, CE12
digestive_system, WP_012738373.1, GT2
digestive_system, WP_012738608.1, CBM66-PL11
digestive_system, WP_012740720.1, GT2
digestive_system, WP_012738820.1, AA6
digestive_system, WP_012740884.1, GH109
digestive_system, WP_012739688.1, CE1
digestive_system, WP_012738701.1, GH28
digestive_system, WP_012738640.1, GH77
digestive_system, WP_012738809.1, GT2
digestive_system, WP_022097385.1, GH105
digestive_system, WP_049777827.1, CBM50
digestive_system, WP_012738292.1, CE1
digestive_system, WP_012739793.1, GH43
digestive_system, WP_049777973.1, GT2
digestive_system, WP_012739152.1, CBM56
digestive_system, WP_012738714.1, AA6
digestive_system, WP_041689121.1, GH25
digestive_system, WP_012739427.1, GH13
digestive_system, WP_012738918.1, GH105
digestive_system, WP_012739936.1, GT35
digestive_system, WP_041687859.1, GT2
digestive_system, WP_012740804.1, GH1
digestive_system, WP_012740597.1, CE12
digestive_system, WP_041688811.1, CBM34-GH13
digestive_system, WP_012739663.1, CE3
digestive_system, WP_012740704.1, CE4
digestive_system, WP_012740590.1, GT2
digestive_system, WP_012738681.1, CE4
digestive_system, WP_012739543.1, GH13
digestive_system, WP_041688312.1, CBM50
digestive_system, WP_012740556.1, CE10
digestive_system, WP_012740164.1, GH18
digestive_system, WP_008119059.1, AA6
digestive_system, WP_012739642.1, CE12
digestive_system, WP_012740205.1, GH25
digestive_system, WP_012739011.1, CE10
digestive_system, WP_012740686.1, GH33-GH74
digestive_system, WP_012739840.1, GT76
digestive_system, WP_041687965.1, cohesin
digestive_system, WP_012738776.1, GT2
digestive_system, WP_012739826.1, GT51
digestive_system, WP_041687882.1, GT4
digestive_system, WP_012739469.1, CBM37-CE8
digestive_system, WP_012738371.1, GT27
digestive_system, WP_012739547.1, GH25
digestive_system, WP_012738875.1, GT2
digestive_system, WP_012738536.1, GT4
digestive_system, WP_012740101.1, GH28
digestive_system, WP_012740397.1, CBM48-GH13
digestive_system, WP_049777982.1, PL9
digestive_system, WP_012738421.1, GH25
digestive_system, WP_012744422.1, CBM50
digestive_system, WP_012739482.1, PL1-PL9
digestive_system, WP_012739217.1, AA3
digestive_system, WP_012740144.1, GT51
digestive_system, WP_022099228.1, GT2
digestive_system, WP_012739185.1, GH23
digestive_system, WP_012738327.1, GT28
digestive_system, WP_012739243.1, CBM50
digestive_system, WP_012739310.1, GT5
digestive_system, WP_012738419.1, GT2
digestive_system, WP_012739820.1, GH28
digestive_system, WP_012738530.1, GT32
digestive_system, WP_012738396.1, CBM37-PL9
digestive_system, WP_012739336.1, CE4
digestive_system, WP_012744434.1, CBM50
digestive_system, WP_049777931.1, GT8-GT8
digestive_system, WP_012740087.1, CE3
digestive_system, WP_012738522.1, GT19
digestive_system, WP_012739409.1, CE8
digestive_system, WP_049777969.1, GT2-GT2
digestive_system, WP_012740587.1, GT2
digestive_system, WP_013841347.1, SLH-SLH
digestive_system, WP_013840847.1, CE4
digestive_system, WP_013841587.1, GT4
digestive_system, WP_013841163.1, GT70-GT2
digestive_system, WP_013841563.1, PL9-GH120
digestive_system, WP_013841234.1, AA6
digestive_system, WP_013841266.1, GT28
digestive_system, WP_049786781.1, SLH-SLH
digestive_system, WP_013841711.1, GT51
digestive_system, WP_013842490.1, GH23
digestive_system, WP_013840850.1, SLH-SLH-SLH
digestive_system, WP_013843601.1, GT9
digestive_system, WP_013841401.1, CE3
digestive_system, WP_013842524.1, CE1
digestive_system, WP_013843605.1, GT26
digestive_system, WP_013842183.1, GT4
digestive_system, WP_013843126.1, GT4
digestive_system, WP_013841443.1, CE1
digestive_system, WP_013841387.1, CE14
digestive_system, WP_013842400.1, GT2
digestive_system, WP_013840916.1, SLH-SLH
digestive_system, WP_013842628.1, AA4
digestive_system, WP_013841388.1, GT4
digestive_system, WP_013842567.1, CBM34-GH13
digestive_system, WP_013843609.1, GH26
digestive_system, WP_013842149.1, AA4
digestive_system, WP_013840887.1, CBM50-CBM50
digestive_system, WP_013842510.1, GT83
digestive_system, WP_013843617.1, GT4
digestive_system, WP_013843706.1, GT2
digestive_system, WP_041275477.1, CE4
digestive_system, WP_013840698.1, SLH-SLH
digestive_system, WP_013840633.1, CBM50-CBM50
digestive_system, WP_013840234.1, CBM22
digestive_system, WP_013841268.1, CE14
digestive_system, WP_013840407.1, SLH-SLH-SLH
digestive_system, WP_013843795.1, AA6
digestive_system, WP_013841364.1, CBM50
digestive_system, WP_013842398.1, GT2
digestive_system, WP_013841709.1, CBM50
digestive_system, WP_013843591.1, SLH-SLH-SLH
digestive_system, WP_013843206.1, GH73
digestive_system, WP_013842481.1, CE4
digestive_system, WP_013843446.1, CBM50
digestive_system, WP_013843268.1, CBM50-CBM16
digestive_system, WP_013840842.1, SLH
digestive_system, WP_013841530.1, AA6
digestive_system, WP_013841386.1, GH57
digestive_system, WP_013842633.1, GT35
digestive_system, WP_013843654.1, CBM50-CBM50
digestive_system, WP_013842642.1, SLH
digestive_system, WP_013841374.1, CBM25
digestive_system, WP_041275829.1, GT81
digestive_system, WP_013843733.1, GH23
digestive_system, WP_013842566.1, GH77
digestive_system, WP_013841907.1, GT28
digestive_system, WP_013842735.1, SLH-SLH
digestive_system, WP_041275289.1, GH76
digestive_system, WP_013842180.1, GT51
digestive_system, WP_013843642.1, GT19
digestive_system, WP_013840243.1, CBM50
digestive_system, WP_013843298.1, GT28
digestive_system, WP_013843317.1, GH18
digestive_system, WP_013842424.1, GT51
digestive_system, WP_041275332.1, GT4
digestive_system, WP_013842528.1, GT2
digestive_system, WP_013841777.1, CBM50
digestive_system, WP_013843182.1, GH18
digestive_system, WP_013840843.1, GT27
digestive_system, WP_013840476.1, PL22
digestive_system, WP_041275679.1, GT2
digestive_system, WP_013843418.1, GT35
digestive_system, WP_049786770.1, AA7
digestive_system, WP_013843608.1, CE3
digestive_system, WP_013841318.1, CBM50
digestive_system, WP_013842568.1, GT5
digestive_system, WP_013840206.1, CBM16
digestive_system, WP_013841910.1, CE4
digestive_system, WP_013841932.1, CE4
digestive_system, WP_013842508.1, GT2
digestive_system, WP_013841984.1, GT2
digestive_system, WP_013843251.1, CE1
digestive_system, WP_013842815.1, GH74-GH74
digestive_system, WP_013843585.1, GT2
digestive_system, WP_013840966.1, SLH
digestive_system, WP_049786755.1, CE4
digestive_system, WP_013842785.1, SLH-SLH
digestive_system, WP_013841214.1, AA6
digestive_system, WP_041275780.1, CBM48-GH13
digestive_system, WP_013843816.1, CBM50
digestive_system, WP_013840715.1, GH23
digestive_system, WP_013842399.1, GT2
digestive_system, WP_013840915.1, CBM50
digestive_system, WP_013843619.1, GT4
digestive_system, WP_013840233.1, CBM50
digestive_system, WP_013842509.1, GT2
digestive_system, WP_013843210.1, AA6
digestive_system, WP_013841468.1, CE3
digestive_system, WP_041275608.1, GH23
digestive_system, WP_013843613.1, GT4-GT4-GT4
digestive_system, WP_013843800.1, GH109
digestive_system, WP_013113208.1, GH1
digestive_system, WP_013112888.1, AA6
digestive_system, WP_013114917.1, AA6
digestive_system, WP_041749978.1, CBM50
digestive_system, WP_013112670.1, GT2
digestive_system, WP_013113292.1, GH1
digestive_system, WP_013113226.1, GT2
digestive_system, WP_013113454.1, CE11
digestive_system, WP_013113333.1, GT2
digestive_system, WP_013112977.1, AA6
digestive_system, WP_013114455.1, GH57
digestive_system, WP_013114757.1, GH23
digestive_system, WP_013112607.1, GT2
digestive_system, WP_013113217.1, GT28
digestive_system, WP_013113623.1, GT19
digestive_system, WP_013115168.1, GH57
digestive_system, WP_013112674.1, GT2-GT4
digestive_system, WP_013112725.1, GT51
digestive_system, WP_013113032.1, GH33
digestive_system, WP_013113168.1, GT2
digestive_system, WP_013113923.1, GH19
digestive_system, WP_013112940.1, GT28
digestive_system, WP_013113132.1, GT41
digestive_system, WP_013114771.1, GT26
digestive_system, WP_013112975.1, AA6
digestive_system, WP_013114927.1, CBM48-CBM48
digestive_system, WP_013113607.1, GT51
digestive_system, WP_013113204.1, GT30
digestive_system, WP_013112788.1, GH32
digestive_system, WP_013113224.1, GT8
digestive_system, WP_013113218.1, GT28
digestive_system, WP_049768307.1, GT8
digestive_system, WP_013112662.1, GT2
digestive_system, WP_013115115.1, GH33
digestive_system, WP_013113027.1, CE9
digestive_system, WP_013115235.1, CBM58
digestive_system, WP_013114157.1, GT45
digestive_system, WP_013113136.1, CBM50-CBM50
digestive_system, WP_013113404.1, GT9
digestive_system, WP_013112661.1, GT2
digestive_system, WP_013113810.1, GH19
digestive_system, WP_013114986.1, GT2
digestive_system, WP_013112671.1, GT2
digestive_system, WP_041750136.1, GT51
digestive_system, WP_013114457.1, CBM50-CBM50-CBM50-CBM50-CBM50-CBM50-CBM50
digestive_system, WP_013112890.1, GH23
digestive_system, WP_013113225.1, GT8
digestive_system, WP_013114148.1, CE10
digestive_system, WP_013113468.1, GT35
digestive_system, WP_013113059.1, AA6
digestive_system, WP_013114368.1, GH33
digestive_system, WP_013113473.1, GH2
digestive_system, WP_013112660.1, GT2
digestive_system, WP_013114429.1, GT14
digestive_system, WP_013112598.1, CE10
digestive_system, WP_013112790.1, GT5
digestive_system, WP_013114547.1, GT8
digestive_system, WP_013114791.1, AA6
digestive_system, WP_013114015.1, CE10
digestive_system, WP_013114973.1, GH3
digestive_system, WP_013113769.1, CE3
digestive_system, WP_013113336.1, GH4
digestive_system, WP_013113055.1, GT2
digestive_system, WP_013114687.1, GH57
digestive_system, WP_013113025.1, PL12
digestive_system, WP_013112750.1, CE10
digestive_system, WP_041750138.1, GH3
digestive_system, WP_013113439.1, GH13
digestive_system, WP_013112757.1, GH109
digestive_system, WP_013115206.1, GT5
digestive_system, WP_041749975.1, GT8
digestive_system, WP_049768317.1, CE1
digestive_system, WP_013115028.1, GT2
digestive_system, WP_013112608.1, GT83
digestive_system, WP_013113661.1, GT2
digestive_system, WP_013112785.1, GH3
digestive_system, WP_013112597.1, GT4
digestive_system, WP_013112619.1, GH13
digestive_system, WP_013113666.1, GT87
digestive_system, WP_013113982.1, GT81
digestive_system, WP_013114656.1, CBM50
digestive_system, WP_013114697.1, GH19
digestive_system, WP_013114335.1, GT2-GT2
digestive_system, WP_013113342.1, GH109
digestive_system, WP_013114490.1, GH2
digestive_system, WP_049768306.1, GT8
digestive_system, WP_013114746.1, AA6
digestive_system, WP_013113783.1, GT2
digestive_system, WP_013115092.1, GH23
digestive_system, WP_013113754.1, CE7
digestive_system, WP_013113228.1, GT2
digestive_system, WP_013114515.1, GH109
digestive_system, WP_013114823.1, GT9
digestive_system, WP_013113195.1, AA6
digestive_system, WP_041750020.1, GH23-CBM50-CBM50
digestive_system, WP_013112599.1, GT13
digestive_system, WP_013113039.1, GT9
digestive_system, WP_013114572.1, GH109
digestive_system, WP_013113738.1, AA6
digestive_system, WP_013115253.1, GT4
digestive_system, WP_012300929.1, CBM50
digestive_system, WP_041173449.1, GT2
digestive_system, WP_012344501.1, AA4
digestive_system, WP_012342416.1, GH4
digestive_system, WP_012343507.1, GT4
digestive_system, WP_012344593.1, GT4
digestive_system, WP_012344936.1, GH14-CBM20
digestive_system, WP_012343104.1, GH39
digestive_system, WP_012343284.1, CBM50-CBM50-GH18
digestive_system, WP_012344336.1, GH23
digestive_system, WP_041173523.1, CE10
digestive_system, WP_012344711.1, CE4
digestive_system, WP_012344875.1, GT2
digestive_system, WP_012342073.1, GT4
digestive_system, WP_012344251.1, GH1
digestive_system, WP_012343293.1, GH4
digestive_system, WP_012343869.1, CBM40
digestive_system, WP_012343149.1, GH109
digestive_system, WP_012344436.1, GH18
digestive_system, WP_012343268.1, GH4
digestive_system, WP_012344917.1, GH30
digestive_system, WP_012344471.1, GT2
digestive_system, WP_012342804.1, AA6
digestive_system, WP_012344323.1, GT28
digestive_system, WP_012342104.1, GH23
digestive_system, WP_012342436.1, GH18-CBM2
digestive_system, WP_012342788.1, CBM50
digestive_system, WP_012344392.1, CE4
digestive_system, WP_012343577.1, CBM50
digestive_system, WP_012342402.1, GT1
digestive_system, WP_012342649.1, GH113
digestive_system, WP_012342986.1, AA7
digestive_system, WP_012342883.1, GT2
digestive_system, WP_012342511.1, CBM5
digestive_system, WP_012344699.1, CE4
digestive_system, WP_012343097.1, GT2
digestive_system, WP_012342091.1, CE4
digestive_system, WP_012342977.1, GH4
digestive_system, WP_012344835.1, GT4
digestive_system, WP_012341831.1, AA6
digestive_system, WP_012344756.1, GT4
digestive_system, WP_012344304.1, GH73
digestive_system, WP_012343336.1, CBM25
digestive_system, WP_012341971.1, GT84-GH94
digestive_system, WP_012342175.1, GT2
digestive_system, WP_012343545.1, CBM50
digestive_system, WP_012342336.1, GT2
digestive_system, WP_012343504.1, AA6
digestive_system, WP_012344589.1, CE1
digestive_system, WP_003358147.1, CE3
digestive_system, WP_012341909.1, AA7
digestive_system, WP_012343550.1, GT2-GT2
digestive_system, WP_012341939.1, CE4
digestive_system, WP_012343048.1, GT28
digestive_system, WP_012343276.1, CBM12
digestive_system, WP_012343047.1, CE4
digestive_system, WP_012342619.1, GT83-GT83
digestive_system, WP_012342070.1, CBM50-CBM50
digestive_system, WP_012344897.1, AA6
digestive_system, WP_012342985.1, GT2-GT4
digestive_system, WP_012342929.1, GH73
digestive_system, WP_012343956.1, AA6
digestive_system, WP_012343802.1, PL9
digestive_system, WP_012344899.1, GH76
digestive_system, WP_012342621.1, GT19
digestive_system, WP_012300970.1, GT51
digestive_system, WP_012342359.1, GT4
digestive_system, WP_012300828.1, GH25
digestive_system, WP_012341838.1, GH25
digestive_system, WP_012344677.1, GT2
digestive_system, WP_012343772.1, CBM44
digestive_system, WP_012343412.1, GH23
digestive_system, WP_012341954.1, GH109
digestive_system, WP_050761194.1, GH108
digestive_system, WP_012344865.1, AA7
digestive_system, WP_012343685.1, CE4
digestive_system, WP_012342599.1, GT2
digestive_system, WP_012342566.1, GT4
digestive_system, WP_012344096.1, GT4
digestive_system, WP_012342629.1, GT51
digestive_system, WP_012344395.1, GH18-CBM5-CBM5
digestive_system, WP_012343205.1, GT2
digestive_system, WP_012343612.1, GH73
digestive_system, WP_012344108.1, GT28
digestive_system, WP_012342618.1, CE9
digestive_system, WP_012344905.1, GT4
digestive_system, WP_012300820.1, GH23
digestive_system, WP_012342316.1, GH13
digestive_system, WP_012343658.1, GH13
digestive_system, WP_012342440.1, GT26
digestive_system, WP_012342686.1, GT28
digestive_system, WP_012344491.1, CBM27
digestive_system, WP_012048106.1, GT4
digestive_system, WP_012343736.1, GT2
digestive_system, WP_005685469.1, GT51
digestive_system, WP_005687913.1, GT4
digestive_system, WP_014569881.1, GH36
digestive_system, WP_014569860.1, GT4
digestive_system, WP_005685734.1, CE10
digestive_system, WP_014569408.1, GH36
digestive_system, WP_005685009.1, CE1
digestive_system, WP_014569698.1, GT4
digestive_system, WP_005685381.1, CE9
digestive_system, WP_014569232.1, GT2
digestive_system, WP_014569794.1, CE10
digestive_system, WP_005692830.1, CBM34-GH13
digestive_system, WP_014568910.1, GH59
